ISSUE_ID,USER,DATE,COMMENT
MTOMCAT-128, Gilberto C Andrade,31/Jan/13 16:42,"My settings.xml:

<?xml version=""1.0"" encoding=""UTF-8""?>
<settings xsi:schemaLocation=""http://maven.apache.org/SETTINGS/1.0.0 http://maven.apache.org/xsd/settings-1.0.0.xsd"" xmlns=""http://maven.apache.org/SETTINGS/1.0.0""
    xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">
  <localRepository>/home/gilberto.andrade/.m2/repository</localRepository>
  <pluginGroups>
    <pluginGroup>org.sonatype.plugins</pluginGroup>
    <pluginGroup>com.ning.maven.plugins</pluginGroup>
    <pluginGroup>org.apache.tomcat.maven</pluginGroup>
  </pluginGroups>

Is there anything wrong here? "
MTOMCAT-128, Olivier Lamy (*$^¨%`£),31/Jan/13 16:48,"
curl -I https://repository.apache.org/content/repositories/snapshots/org/sonatype/plugins/maven-metadata.xml
HTTP/1.1 404 The server has not found anything matching the request URI
Date: Thu, 31 Jan 2013 16:46:41 GMT
Server: Noelios-Restlet-Engine/1.1.6-SONATYPE-5348-V4
Vary: Accept-Charset,Accept-Encoding,Accept-Language,Accept
Content-Type: text/html;charset=ISO-8859-1
Cache-Control: must-revalidate,no-cache,no-store
Content-Length: 1533
Set-Cookie: rememberMe=deleteMe; Path=/; Max-Age=0; Expires=Wed, 30-Jan-2013 16:46:41 GMT


so maven see 404 and doesn't care of that.
Can you cleanup your local repo ? 
rm -rf  /home/gilberto.andrade/.m2/repository/org/sonatype/plugins
rm -rf  /home/gilberto.andrade/.m2/repository/org/apache/tomcat

then try again with -U "
MTOMCAT-128, Gilberto C Andrade,31/Jan/13 17:00,"gilberto.andrade@A37710:~/dev/netbeans-config/reca$ mvn clean tomcat7:run -U
[INFO] Scanning for projects...
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 991a6c7b11f614906b14932cd6da49132ff2d5fa for http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 991a6c7b11f614906b14932cd6da49132ff2d5fa for http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml (408 B at 0.3 KB/sec)
[WARNING] The metadata /home/gilberto.andrade/.m2/repository/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata-apache.snapshots.xml is invalid: end tag name </body> must match start tag name <hr> from line 7 (position: TEXT seen ...</address>\n</body>... @9:8) 
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 991a6c7b11f614906b14932cd6da49132ff2d5fa for http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 991a6c7b11f614906b14932cd6da49132ff2d5fa for http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml (408 B at 0.4 KB/sec)
[WARNING] The metadata /home/gilberto.andrade/.m2/repository/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata-apache.snapshots.xml is invalid: end tag name </body> must match start tag name <hr> from line 7 (position: TEXT seen ...</address>\n</body>... @9:8) 
[WARNING] The POM for org.apache.tomcat.maven:tomcat7-maven-plugin:jar:2.1-SNAPSHOT is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
[WARNING] Failed to retrieve plugin descriptor for org.apache.tomcat.maven:tomcat7-maven-plugin:2.1-SNAPSHOT: Failed to parse plugin descriptor for org.apache.tomcat.maven:tomcat7-maven-plugin:2.1-SNAPSHOT (/home/gilberto.andrade/.m2/repository/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/tomcat7-maven-plugin-2.1-SNAPSHOT.jar): error in opening zip file
Downloading: http://repository.apache.org/content/repositories/snapshots/org/sonatype/plugins/maven-metadata.xml
Downloading: http://repository.apache.org/content/repositories/snapshots/com/ning/maven/plugins/maven-metadata.xml
Downloading: http://10.121.0.20/nexus/content/groups/public/org/sonatype/plugins/maven-metadata.xml
Downloading: http://10.121.0.20/nexus/content/groups/public/com/ning/maven/plugins/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 42b6a1762e310b461c052c6f0485e27ee726cafc for http://repository.apache.org/content/repositories/snapshots/org/sonatype/plugins/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 8e05b41e2e84155240f72e1a29f0dcab2d655b31 for http://repository.apache.org/content/repositories/snapshots/com/ning/maven/plugins/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 42b6a1762e310b461c052c6f0485e27ee726cafc for http://repository.apache.org/content/repositories/snapshots/org/sonatype/plugins/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/sonatype/plugins/maven-metadata.xml (371 B at 0.4 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 8e05b41e2e84155240f72e1a29f0dcab2d655b31 for http://repository.apache.org/content/repositories/snapshots/com/ning/maven/plugins/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/com/ning/maven/plugins/maven-metadata.xml (373 B at 0.3 KB/sec)
Downloading: http://10.121.0.20/nexus/content/groups/public/org/apache/tomcat/maven/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is ed7e2a3c7cec5a1e645379ac9e14f80220fc73ab for http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is ed7e2a3c7cec5a1e645379ac9e14f80220fc73ab for http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/maven-metadata.xml (374 B at 0.4 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/maven/plugins/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is be141f6099c09fce32d9695eaf8e82c93f0a69d8 for http://repository.apache.org/content/repositories/snapshots/org/apache/maven/plugins/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is be141f6099c09fce32d9695eaf8e82c93f0a69d8 for http://repository.apache.org/content/repositories/snapshots/org/apache/maven/plugins/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/maven/plugins/maven-metadata.xml (375 B at 0.4 KB/sec)
Downloading: http://10.121.0.20/nexus/content/groups/public/org/apache/maven/plugins/maven-metadata.xml
Downloaded: http://10.121.0.20/nexus/content/groups/public/org/sonatype/plugins/maven-metadata.xml (5 KB at 0.5 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/codehaus/mojo/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 3ce2d306c8170ffe1d7741121a9295c3163824c5 for http://repository.apache.org/content/repositories/snapshots/org/codehaus/mojo/maven-metadata.xml
[WARNING] Checksum validation failed, expected <!DOCTYPE but is 3ce2d306c8170ffe1d7741121a9295c3163824c5 for http://repository.apache.org/content/repositories/snapshots/org/codehaus/mojo/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/codehaus/mojo/maven-metadata.xml (368 B at 0.3 KB/sec)
Downloading: http://10.121.0.20/nexus/content/groups/public/org/codehaus/mojo/maven-metadata.xml
Downloaded: http://10.121.0.20/nexus/content/groups/public/org/apache/tomcat/maven/maven-metadata.xml (753 B at 0.0 KB/sec)
Downloaded: http://10.121.0.20/nexus/content/groups/public/org/apache/maven/plugins/maven-metadata.xml (12 KB at 0.7 KB/sec)
Downloaded: http://10.121.0.20/nexus/content/groups/public/com/ning/maven/plugins/maven-metadata.xml (616 B at 0.0 KB/sec)
Downloaded: http://10.121.0.20/nexus/content/groups/public/org/codehaus/mojo/maven-metadata.xml (27 KB at 0.6 KB/sec)
[WARNING] The metadata /home/gilberto.andrade/.m2/repository/org/sonatype/plugins/maven-metadata-apache.snapshots.xml is invalid: end tag name </body> must match start tag name <hr> from line 7 (position: TEXT seen ...</address>\n</body>... @9:8) 
[WARNING] The metadata /home/gilberto.andrade/.m2/repository/com/ning/maven/plugins/maven-metadata-apache.snapshots.xml is invalid: end tag name </body> must match start tag name <hr> from line 7 (position: TEXT seen ...</address>\n</body>... @9:8) 
[WARNING] The metadata /home/gilberto.andrade/.m2/repository/org/apache/tomcat/maven/maven-metadata-apache.snapshots.xml is invalid: end tag name </body> must match start tag name <hr> from line 7 (position: TEXT seen ...</address>\n</body>... @9:8) 
[WARNING] The POM for org.apache.tomcat.maven:tomcat7-maven-plugin:jar:2.1-SNAPSHOT is invalid, transitive dependencies (if any) will not be available, enable debug logging for more details
[INFO] ------------------------------------------------------------------------
[INFO] BUILD FAILURE
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 1:00.526s
[INFO] Finished at: Thu Jan 31 13:58:47 BRT 2013
[INFO] Final Memory: 6M/245M
[INFO] ------------------------------------------------------------------------
[ERROR] Failed to parse plugin descriptor for org.apache.tomcat.maven:tomcat7-maven-plugin:2.1-SNAPSHOT (/home/gilberto.andrade/.m2/repository/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/tomcat7-maven-plugin-2.1-SNAPSHOT.jar): error in opening zip file -> [Help 1]
[ERROR] 
[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.
[ERROR] Re-run Maven using the -X switch to enable full debug logging.
[ERROR] 
[ERROR] For more information about the errors and possible solutions, please read the following articles:
[ERROR] [Help 1] http://cwiki.apache.org/confluence/display/MAVEN/PluginDescriptorParsingException
gilberto.andrade@A37710:~/dev/netbeans-config/reca$  "
MTOMCAT-128, Olivier Lamy (*$^¨%`£),31/Jan/13 19:55,Please use https://repository.apache.org/content/repositories/snapshots (note it's httpS ) as maven 3.0.3 can have issues with following redirect and/or upgrade to maven 3.0.4 
MTOMCAT-128, Gilberto C Andrade,01/Feb/13 15:02,"I've update maven to 3.0.4. But ...
It seems that the fix didn't no effect:

gilberto.andrade@A37710:~/dev/netbeans-config/reca$ mvn clean tomcat7:run
[INFO] Scanning for projects...
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml (790 B at 0.3 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/tomcat7-maven-plugin-2.1-20130131.210909-32.pom
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/tomcat7-maven-plugin-2.1-20130131.210909-32.pom (12 KB at 10.6 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml (827 B at 0.8 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat-maven-plugin/2.1-SNAPSHOT/tomcat-maven-plugin-2.1-20130131.210904-33.pom
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat-maven-plugin/2.1-SNAPSHOT/tomcat-maven-plugin-2.1-20130131.210904-33.pom (31 KB at 28.8 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/tomcat7-maven-plugin-2.1-20130131.210909-32.jar
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-maven-plugin/2.1-SNAPSHOT/tomcat7-maven-plugin-2.1-20130131.210909-32.jar (103 KB at 51.8 KB/sec)
[INFO]                                                                         
[INFO] ------------------------------------------------------------------------
[INFO] Building Recadastramento de Servidores Civis e Militares 1.0-SNAPSHOT
[INFO] ------------------------------------------------------------------------
[INFO] 
[INFO] — maven-clean-plugin:2.4.1:clean (default-clean) @ reca —
[INFO] Deleting /home/gilberto.andrade/dev/netbeans-config/reca/target
[INFO] 
[INFO] >>> tomcat7-maven-plugin:2.1-SNAPSHOT:run (default-cli) @ reca >>>
[INFO] 
[INFO] — maven-resources-plugin:2.5:resources (default-resources) @ reca —
[debug] execute contextualize
[INFO] Using 'UTF-8' encoding to copy filtered resources.
[INFO] Copying 7 resources
[INFO] Copying 13 resources
[INFO] Copying 1 resource to /home/gilberto.andrade/dev/netbeans-config/reca/target/reca/WEB-INF/
[INFO] Copying 34 resources
[INFO] 
[INFO] — maven-compiler-plugin:2.3.2:compile (default-compile) @ reca —
[INFO] Compiling 99 source files to /home/gilberto.andrade/dev/netbeans-config/reca/target/reca/WEB-INF/classes
[WARNING] bootstrap class path not set in conjunction with -source 1.5
/home/gilberto.andrade/dev/netbeans-config/reca/src/main/java/br/gov/to/secad/seg/view/DeleteUser.java:[70,18] [deprecation] AttributeModifier(String,boolean,IModel<?>) in AttributeModifier has been deprecated
[WARNING] /home/gilberto.andrade/dev/netbeans-config/reca/src/main/java/br/gov/to/secad/seg/view/DeleteUser.java:[90,17] [deprecation] AttributeModifier(String,boolean,IModel<?>) in AttributeModifier has been deprecated
[WARNING] /home/gilberto.andrade/dev/netbeans-config/reca/src/main/java/br/gov/to/secad/seg/view/FindByServidor.java:[80,22] [deprecation] addComponent(Component...) in AjaxRequestTarget has been deprecated
[WARNING] /home/gilberto.andrade/dev/netbeans-config/reca/src/main/java/br/gov/to/secad/seg/view/FindByServidor.java:[104,22] [deprecation] addComponent(Component...) in AjaxRequestTarget has been deprecated
[WARNING] /home/gilberto.andrade/dev/netbeans-config/reca/src/main/java/br/gov/to/secad/seg/view/FindByServidor.java:[105,22] [deprecation] addComponent(Component...) in AjaxRequestTarget has been deprecated
[WARNING] /home/gilberto.andrade/dev/netbeans-config/reca/src/main/java/br/gov/to/secad/seg/view/FindByServidor.java:[107,26] [deprecation] addComponent(Component...) in AjaxRequestTarget has been deprecated
[WARNING] /home/gilberto.andrade/dev/netbeans-config/reca/src/main/java/br/gov/to/secad/seg/view/FindByServidor.java:[114,22] [deprecation] addComponent(Component...) in AjaxRequestTarget has been deprecated
[INFO] 
[INFO] — jasperreports-maven-plugin:1.0-beta-2:compile-reports (jrc) @ reca —
Downloading: http://repository.apache.org/content/repositories/snapshots/commons-beanutils/commons-beanutils/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/commons-beanutils/commons-beanutils/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/commons-beanutils/commons-beanutils/maven-metadata.xml (330 B at 0.3 KB/sec)
Downloading: http://snapshots.repository.codehaus.org/commons-beanutils/commons-beanutils/1.8.4-SNAPSHOT/maven-metadata.xml
Downloading: http://repository.apache.org/content/repositories/snapshots/commons-beanutils/commons-beanutils/1.8.4-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/commons-beanutils/commons-beanutils/1.8.4-SNAPSHOT/maven-metadata.xml (2 KB at 1.0 KB/sec)
Downloading: http://snapshots.repository.codehaus.org/commons-collections/commons-collections/maven-metadata.xml
Downloading: http://repository.apache.org/content/repositories/snapshots/commons-collections/commons-collections/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/commons-collections/commons-collections/maven-metadata.xml (330 B at 0.3 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/commons-collections/commons-collections/4.0-SNAPSHOT/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/commons-collections/commons-collections/4.0-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/commons-collections/commons-collections/4.0-SNAPSHOT/maven-metadata.xml (3 KB at 2.4 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/commons-digester/commons-digester/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/commons-digester/commons-digester/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/commons-logging/commons-logging/maven-metadata.xml
Downloading: http://repository.apache.org/content/repositories/snapshots/commons-logging/commons-logging/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/commons-logging/commons-logging/maven-metadata.xml (364 B at 0.2 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/commons-logging/commons-logging/1.1.2-SNAPSHOT/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/commons-logging/commons-logging/1.1.2-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/commons-logging/commons-logging/1.1.2-SNAPSHOT/maven-metadata.xml (3 KB at 2.0 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/itext/itext/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/itext/itext/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/jfree/jcommon/maven-metadata.xml
Downloading: http://repository.apache.org/content/repositories/snapshots/jfree/jcommon/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/jfree/jfreechart/maven-metadata.xml
Downloading: http://repository.apache.org/content/repositories/snapshots/jfree/jfreechart/maven-metadata.xml
Downloading: http://repository.apache.org/content/repositories/snapshots/eclipse/jdtcore/maven-metadata.xml
Downloading: http://snapshots.repository.codehaus.org/eclipse/jdtcore/maven-metadata.xml
[INFO] Nothing to compile - all Jasper reports are up to date
[INFO] 
[INFO] <<< tomcat7-maven-plugin:2.1-SNAPSHOT:run (default-cli) @ reca <<<
[INFO] 
[INFO] — tomcat7-maven-plugin:2.1-SNAPSHOT:run (default-cli) @ reca —
Downloading: http://10.121.0.20/nexus/content/groups/public/org/eclipse/jdt/core/compiler/ecj/4.2.1/ecj-4.2.1.pom
Downloaded: http://10.121.0.20/nexus/content/groups/public/org/eclipse/jdt/core/compiler/ecj/4.2.1/ecj-4.2.1.pom (2 KB at 0.1 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/common-tomcat-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/common-tomcat-maven-plugin/2.1-SNAPSHOT/maven-metadata.xml (796 B at 0.5 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/common-tomcat-maven-plugin/2.1-SNAPSHOT/common-tomcat-maven-plugin-2.1-20130131.210902-33.pom
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/common-tomcat-maven-plugin/2.1-SNAPSHOT/common-tomcat-maven-plugin-2.1-20130131.210902-33.pom (5 KB at 4.2 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-war-runner/2.1-SNAPSHOT/maven-metadata.xml
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-war-runner/2.1-SNAPSHOT/maven-metadata.xml (788 B at 0.7 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-war-runner/2.1-SNAPSHOT/tomcat7-war-runner-2.1-20130131.210910-33.pom
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-war-runner/2.1-SNAPSHOT/tomcat7-war-runner-2.1-20130131.210910-33.pom (4 KB at 3.5 KB/sec)
Downloading: http://10.121.0.20/nexus/content/groups/public/org/eclipse/jdt/core/compiler/ecj/4.2.1/ecj-4.2.1.jar
Downloaded: http://10.121.0.20/nexus/content/groups/public/org/eclipse/jdt/core/compiler/ecj/4.2.1/ecj-4.2.1.jar (1755 KB at 77.2 KB/sec)
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/common-tomcat-maven-plugin/2.1-SNAPSHOT/common-tomcat-maven-plugin-2.1-20130131.210902-33.jar
Downloading: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-war-runner/2.1-SNAPSHOT/tomcat7-war-runner-2.1-20130131.210910-33.jar
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/tomcat7-war-runner/2.1-SNAPSHOT/tomcat7-war-runner-2.1-20130131.210910-33.jar (24 KB at 12.1 KB/sec)
Downloaded: http://repository.apache.org/content/repositories/snapshots/org/apache/tomcat/maven/common-tomcat-maven-plugin/2.1-SNAPSHOT/common-tomcat-maven-plugin-2.1-20130131.210902-33.jar (38 KB at 17.0 KB/sec)
[INFO] Running war on http://localhost:8080/reca
[INFO] Creating Tomcat server configuration at /home/gilberto.andrade/dev/netbeans-config/reca/target/tomcat
[INFO] create webapp with contextPath: /reca
Feb 01, 2013 11:43:15 AM org.apache.coyote.AbstractProtocol init
INFO: Initializing ProtocolHandler [""http-bio-8080""]
Feb 01, 2013 11:43:15 AM org.apache.catalina.core.StandardService startInternal
INFO: Starting service Tomcat
Feb 01, 2013 11:43:15 AM org.apache.catalina.core.StandardEngine startInternal
INFO: Starting Servlet Engine: Apache Tomcat/7.0.35
Feb 01, 2013 11:43:18 AM org.apache.catalina.core.ApplicationContext log
INFO: Initializing Spring root WebApplicationContext
11:43:20,423  INFO WebXmlFile:243 - web.xml: url mapping found for filter with name RECA: [/*]
Feb 01, 2013 11:43:20 AM org.apache.catalina.core.StandardContext filterStart
SEVERE: Exception starting filter RECA
java.lang.IllegalArgumentException: Invalid configuration type: '$
{wicket.MODE}
'.  Must be ""development"" or ""deployment"".
        at org.apache.wicket.protocol.http.WebApplication.getConfigurationType(WebApplication.java:667)
        at org.apache.wicket.Application.configure(Application.java:297)
        at org.apache.wicket.protocol.http.WebApplication.internalInit(WebApplication.java:610)
        at org.apache.wicket.Application.initApplication(Application.java:804)
        at org.apache.wicket.protocol.http.WicketFilter.init(WicketFilter.java:346)
        at org.apache.wicket.protocol.http.WicketFilter.init(WicketFilter.java:286)
        at org.apache.catalina.core.ApplicationFilterConfig.initFilter(ApplicationFilterConfig.java:281)
        at org.apache.catalina.core.ApplicationFilterConfig.getFilter(ApplicationFilterConfig.java:262)
        at org.apache.catalina.core.ApplicationFilterConfig.<init>(ApplicationFilterConfig.java:107)
        at org.apache.catalina.core.StandardContext.filterStart(StandardContext.java:4656)
        at org.apache.catalina.core.StandardContext.startInternal(StandardContext.java:5312)
        at org.apache.catalina.util.LifecycleBase.start(LifecycleBase.java:150)
        at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1559)
        at org.apache.catalina.core.ContainerBase$StartChild.call(ContainerBase.java:1549)
        at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:334)
        at java.util.concurrent.FutureTask.run(FutureTask.java:166)
        at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1110)
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:603)
        at java.lang.Thread.run(Thread.java:722)

Feb 01, 2013 11:43:20 AM org.apache.catalina.core.StandardContext startInternal
SEVERE: Error filterStart
Feb 01, 2013 11:43:20 AM org.apache.catalina.core.StandardContext startInternal
SEVERE: Context [/reca] startup failed due to previous errors
Feb 01, 2013 11:43:20 AM org.apache.catalina.core.ApplicationContext log
INFO: Closing Spring root WebApplicationContext
Feb 01, 2013 11:43:20 AM org.apache.catalina.loader.WebappClassLoader clearReferencesJdbc
SEVERE: The web application [/reca] registered the JDBC driver [org.postgresql.Driver] but failed to unregister it when the web application was stopped. To prevent a memory leak, the JDBC Driver has been forcibly unregistered.
Feb 01, 2013 11:43:20 AM org.apache.coyote.AbstractProtocol start
INFO: Starting ProtocolHandler [""http-bio-8080""] "
MTOMCAT-128, Olivier Lamy (*$^¨%`£),01/Feb/13 15:22,please provide a sample project to reproduce. 
MTOMCAT-128, Gilberto C Andrade,01/Feb/13 16:20,Sample maven project 
MTOMCAT-128, Olivier Lamy (*$^¨%`£),01/Feb/13 21:56,"Thanks.
But I understand more your trouble now.
tomcatWebXml field is to override the usual global web.xml used by tomcat (usually located in $CATALINA_HOME/conf/web.xml)
See in  target/tomcat/conf/web.xml 
But what you can do to have interpolations of src/main/webapp/WEB-INF/web.xml is something like that:

            <plugin>
                <groupId>org.apache.tomcat.maven</groupId>
                <artifactId>tomcat7-maven-plugin</artifactId>
                <version>2.1-SNAPSHOT</version>
                <configuration> 
                  ...
                  <systemProperties>
                    <wicket.MODE>${wicket.MODE}</wicket.MODE>
                  </systemProperties>
                  ...
                </configuration> 
            </plugin>

 "
MTOMCAT-128, Gilberto C Andrade,18/Apr/13 19:47,"Hi
Just one question: why tomcatWebXml field is used to override the usual global one if I'm using an embedded Tomcat server?
Shouldn't, thus, exist the embeddedTomcatWebXml field as well?
Regards "
MTOMCAT-128, Manuel Pereira González,24/Jul/14 13:27,"Hello, we are in the same situation, we need to use a web.xml not placed in WEB-INF/classes, in order to use the maven-filtered one, that is available in ""target"" directory not in ""src/main/webapp"" directory.
I just modified tomcat7-maven-plugin to add a new parameter, just adding those lines to AbstractRunMojo.java:

On variable definitions:

    @Parameter( property = ""maven.tomcat.webXmlPath"" )
    private String webXmlPath;

On startContainer() method, after those lines:
                embeddedTomcat.setDefaultRealm( memoryRealm );
                Context ctx = createContext( embeddedTomcat );
Add those ones:
                ServletContext servletContext = ctx.getServletContext();
                if (servletContext != null && webXmlPath != null) 
{
                    servletContext.setAttribute(""org.apache.catalina.deploy.alt_dd"", webXmlPath);
                }

With those modifications, you can use the new parameter ""webXmlPath"" con configuration of your tomcat7-maven-plugin:
      <plugin>
        <groupId>org.apache.tomcat.maven</groupId>
        <artifactId>tomcat7-maven-plugin</artifactId>
        <version>2.2</version>
        <configuration>
            ....
            <webXmlPath>$
{project.build.directory}
/Web127/WEB-INF/web.xml</webXmlPath>
          </configuration>
        </plugin>

Regards. "
MTOMCAT-129, Justin Wunderle,16/Mar/12 19:03,"A workaround is to run maven with -Dmaven.tomcat.path="""" and don't set <path> to something else in the plugin's configuration (<path></path> is ok) "
MTOMCAT-133, Gildas Cuisinier,04/Apr/12 11:44,"I try to map servlet to ""/"" in web.xml, that works.


For information, in Spring documentation, you have this quote : 


Mapping to '/' under Tomcat
Apache Tomcat maps its internal DefaultServlet to ""/"", and on Tomcat versions <= 7.0.14, this servlet mapping cannot be overridden programmatically. 7.0.15 fixes this issue. Overriding the ""/"" servlet mapping has also been tested successfully under GlassFish 3.1.

The related issue in tomcat : https://issues.apache.org/bugzilla/show_bug.cgi?id=51278

 "
