ISSUE_ID,USER,DATE,COMMENT
RAT-158, Sebb,31-03-14 15:41,"As far as I can tell, this is nothing to do with RAT."
RAT-158, John Vines,31-03-14 17:51,"It only occurs when I use the rat plugin, which leads me to point to your project. Apache Taglibs seems to agree http://mail-archives.apache.org/mod_mbox/tomcat-dev/201311.mbox/%3C5287C162.6030208@kippdata.de%3E"
RAT-158, Sebb,31-03-14 22:57,"RAT is used extensively elsewhere without issues as far as I know.

It does not have a direct dependency on xerces.
However, the plugin code does depend on doxia which in turn depends on xerces.
The doxia module is part of Maven.
Probably worth asking on the Maven user list."
RAT-158, Christofer Dutz,11-05-14 19:11,"Experiancing the same error message ... as soon as I add the plugin to my build, and execute ""apache-rat:check"" I get the exact same error.

My Environment is Windows 7 64bit with Java 1.7.0_45 64bit using Maven 3.0.5 (But getting the same error on 3.1.1)"
RAT-158, Dennis Lundberg,22-07-14 14:55,"Confirmed on Windows 7 with Maven 3.0.5 using Java 1.7.0_60 and Java 1.8.0_05.
Cannot reproduce using Java 1.6.0_45. All versions are 64-bit."
RAT-158, Philipp Ottlinger,23-07-14 21:59,"Confirmed on Ubuntu 14.04, mvn 3.2.1, JDK 1.8.0.11 64bit."
RAT-158, Dennis Lundberg,13-08-14 14:19,"This java bug seems to be related:
http://bugs.java.com/bugdatabase/view_bug.do?bug_id=8016153"
RAT-158, Philipp Ottlinger,18-08-14 20:45,"Following 

	https://blogs.oracle.com/joew/entry/jdk_7u45_aws_issue_123
	http://docs.oracle.com/javase/tutorial/jaxp/limits/limits.html
	http://docs.oracle.com/javase/tutorial/jaxp/properties/properties.html
and defining a jaxp.properties didn't help to get rid of the compiler warnings."
RAT-158, Dennis Lundberg,19-08-14 11:53,"Hi Phillipp,

I don't think that is the problem described in this issue. The problem is not that the value of the limit property is wrong, but rather that the newer JDKs are setting properties that Xerces don't know about. I had a look in the latest release of Xerces and the problem is still there, so upgrading to that version will not work."
RAT-158, Bernd Eckenfels,20-12-14 7:38,"I see the same problem with commons VFS site builds (using RAT) with recent Java 7 and 8. I wonder, why is external used/needed here anyway?"
RAT-158, Christopher Tubbs,11-02-15 20:47,"I was able to get this to work, but I don't know if it works in all situations:


<plugin>
  <groupId>org.apache.rat</groupId>
  <artifactId>apache-rat-plugin</artifactId>
  <dependencies>
    <dependency>
      <groupId>org.apache.maven.doxia</groupId>
      <artifactId>doxia-core</artifactId>
      <version>1.6</version>
      <exclusions>
        <exclusion>
          <groupId>xerces</groupId>
          <artifactId>xercesImpl</artifactId>
        </exclusion>
      </exclusions>
    </dependency>
  </dependencies>
</plugin>"
RAT-158, Hervé Boutemy,14-02-15 1:51,"Thank you Christopher: you found the cause and immediate workaround!

I opened a Jira issue at Doxia to remove this nasty dependency in Doxia: http://jira.codehaus.org/browse/DOXIA-526

It would be nice if next Rat version could implement the workaround, even if Doxia is not yet released with the fix at root cause"
RAT-158, Hervé Boutemy,14-02-15 2:04,notice the workaround is now part of the future asf parent pom version 17: see MPOM-69
RAT-158, Hervé Boutemy,14-02-15 8:34,patch attached: please some rat dev apply it
RAT-158, Sebb,15-02-15 16:24,"The patch won't be needed once the Apache Pom is re-released.
Alternatively it won't be needed if Doxia is released with the fix.

So I don't think it makes sense to apply the patch yet.
Maybe do so just before RAT is released, assuming the underlying issue has not yet been fixed."
RAT-158, Hervé Boutemy,15-02-15 16:32,"Doxia doesn't have much activity these time
and looking at Rat and Doxia roadmaps in respective Jira, I hope for Rat that there will be a Rat release before Doxia release"
RAT-158, Philipp Ottlinger,15-02-15 16:33,"Thanks for providing the patch - I've applied it due to the same reasons 

In case a doxia update is about the happen, we can remove the exclusion later."
RAT-158, Sebb,15-02-15 16:41,Also need to remove the exclusion if the Apache pom is released before RAT.
RAT-158, Sebb,15-02-15 23:59,Patch does not solve issue for reports.
RAT-158, Hervé Boutemy,18-02-15 23:27,"for rat report, Rat Maven plugin can't do anything: xerces dependency, even if not included by the plugin, if found in maven-site-plugin
Once Doxia is fixed and maven-site-plugin upgrades, fix in Rat Maven plugin will be useful

here is an update for the plugin IT to show report and maven-site-plugin workaround"
RAT-158, Hudson,19-02-15 0:10,"SUCCESS: Integrated in ASF Parent Pom #119 (See https://builds.apache.org/job/ASF%20Parent%20Pom/119/)
RAT-158 remove Xerces in m-site-p too to avoid RAT-158 in reporting (hboutemy: http://svn.apache.org/viewvc/?view=rev&rev=1660764)

	/maven/pom/trunk/asf/pom.xml"
RAT-158, Sebb,19-02-15 1:14,"Once Dothxia is fixed and maven-site-plugin upgrades, fix in Rat Maven plugin will be useful

Surely once Doxia is fixed and the site plugin has been upgraded, there is no need to change RAT at all?

I don't see the point of a fix that does not solve the problem for the main use case, which is RAT being used as part of a site report.

There might be a case for adding a work-round to RAT if - and only if - this would solve problem for reports as well as for CLI usage.

But the proper solution is to fix Doxia."
RAT-158, Hervé Boutemy,19-02-15 6:40,"RAT can be used either as a report (apache-rat:rat) or a mojo (apache-rat:check): in Maven project, for example, we use the mojo (check) only to fail the build in case of non-compliance and I didn't even notice about the report.

the proper solution starts with fixing Doxia, true: then everybody has to use the fixed Doxia, ie maven site plugin and RAT maven plugin
And before Doxia is fixed, using the dependency exclusion workaround on any old non-fixed Doxia version has exactly the same result than using fixed Doxia: great, Doxia users don't absolutely require to wait for the fix, they have a simple, now documented, workaround

1. if maven site plugin uses fixed Doxia but RAT maven plugin continue to use non-fixed Doxia,
RAT maven plugin will continue to import (through non-fixed Doxia) Xerces causing unwanted warnings (and this will happen both as mojo and report)

2. if RAT maven plugin uses fixed Doxia but maven site plugin continue to use non-fixed Doxia,
since maven site plugin injects its dependencies into every reports, it will inject non-fixed Doxia into RAT maven plugin report: there will be unwanted warnings with RAT report (caused by maven site plugin, caused by Doxia, caused by Xerces), but not with RAT mojo (which is independent from maven site plugin: nothing is injected)

then BOTH maven site plugin AND RAT maven plugin must use the fixed Doxia version (or use the Xerces exclusion wrokaround with a non-fixed Doxia)

That's why I added the maven site plugin configuration workaround in last patch, to show the result (and I updated ASF parent pom too in MPOM-69)

I hope the full explanations are now clear for people wanting to understand why and not only care on ""it works"" without precisely knowing the details"
RAT-158, Sebb,19-02-15 15:48,"The second patch (dated Wed 18 Feb) applies to the IT test code only - that does not make sense to me.

If the patch is to apply to other uses of RAT, surely it needs to be applied to the poms that are released with RAT?"
RAT-158, Hervé Boutemy,20-02-15 2:38,"yes, the patch applies to the IT test code only: that does make sense to me, since I did not find any IT testing the report inside a site (notice there is still no IT testing the report as mojo)

the patch shows what other users of RAT can do to avoid the warning when they use RAT inside their site: no generic patch can be created for that, since it has to be done on user's pom.xml

but, for sure, you can totally ignore the second patch, since it does not give any real fix on RAT: RAT is now fixed (with the dependency exclusion workaround), even if the report inside a site generation still generates warning.

Apply the second patch or not won't change anything: but you can close this issue since you can't do anything more on the topic in RAT code"
RAT-158, Sebb,23-02-15 17:28,"I see now.

Fixing the IT so that invokes the ""site"" goal without generating the warning is useful as a test of the patch which can be applied to user poms.
However it's unlikely that users will read the IT to find this work-round; this information needs to be published somewhere that users will find it.
For example, in the Release Notes or on the website.

It may be useful to add another IT which exhibits the warning, so it becomes clear when the underlying problem has been fixed."
RAT-158, Christopher Tubbs,23-02-16 16:31,"It appears that DOXIA-526 removed the xerces dependency in 1.7 (which is now released).
RAT 0.12 should update to use doxia-core:1.7
MPOM should update to use RAT 0.12"
RAT-158, Philipp Ottlinger,23-02-16 22:07,"Thanks for the update - newer versions seem use a JDK that is too new for RAT 

[INFO] --- maven-enforcer-plugin:1.3.1:enforce (enforce-bytecode-version) @ apache-rat-plugin ---
[INFO] Artifact org.apache.maven.doxia:doxia-core:jar:1.7:compile contains .class compiled with incorrect version
[INFO] Artifact org.apache.maven.doxia:doxia-logging-api:jar:1.7:compile contains .class compiled with incorrect version
[INFO] Artifact org.apache.maven.doxia:doxia-sink-api:jar:1.7:compile contains .class compiled with incorrect version
[WARNING] Rule 0: org.apache.maven.plugins.enforcer.EnforceBytecodeVersion failed with message:
Found Banned Dependency: org.apache.maven.doxia:doxia-core:jar:1.7
Found Banned Dependency: org.apache.maven.doxia:doxia-logging-api:jar:1.7
Found Banned Dependency: org.apache.maven.doxia:doxia-sink-api:jar:1.7
Use 'mvn dependency:tree' to locate the source of the banned dependencies.



Until that decision is changed we cannot switch over to the new version.

Verified with the following changes

Index: apache-rat-plugin/pom.xml
===================================================================
--- apache-rat-plugin/pom.xml   (Revision 1731969)
+++ apache-rat-plugin/pom.xml   (Arbeitskopie)
@@ -33,7 +33,7 @@
   </prerequisites>
   <properties>
     <currentVersion>${project.version}</currentVersion>
-    <doxiaVersion>1.6</doxiaVersion>
+    <doxiaVersion>1.7</doxiaVersion>
     <doxiaSitetoolsVersion>1.6</doxiaSitetoolsVersion>
   </properties>
   <build>
Index: pom.xml
===================================================================
--- pom.xml     (Revision 1731969)
+++ pom.xml     (Arbeitskopie)
@@ -329,17 +329,11 @@
           <artifactId>apache-rat-plugin</artifactId>
           <!-- Must use previous version, to avoid a cyclic reference -->
           <version>${previousRatVersion}</version>
-          <dependencies><!-- TODO remove exclusion when upgrading to new ASF parent or doxia release (RAT-158) -->
+          <dependencies>
             <dependency>
               <groupId>org.apache.maven.doxia</groupId>
               <artifactId>doxia-core</artifactId>
-              <version>1.2</version>
-              <exclusions>
-                <exclusion>
-                  <groupId>xerces</groupId>
-                  <artifactId>xercesImpl</artifactId>
-                </exclusion>
-              </exclusions>
+              <version>1.7</version>
             </dependency>
           </dependencies>
           <configuration>


 and

mvn clean install site:site"
RAT-158, Christopher Tubbs,23-02-16 22:17,
RAT-158, Hudson,01-07-16 13:43,"SUCCESS: Integrated in ASF Parent Pom #153 (See https://builds.apache.org/job/ASF%20Parent%20Pom/153/)
MPOM-129 Upgrade apache-rat-plugin to 0.12
 o Removed supplemental excludes for DEPENDENCIES (RAT-184)
 o Remvoed supplemental dependencies to doxia-core (RAT-158, DOXIA-526) (khmarbaise: http://svn.apache.org/viewvc/?view=rev&rev=1750928)

	pom.xml"
RAT-159, Dennis Lundberg,07-04-14 20:20,Fixed in r1585578.
RAT-160, Sebb,09-04-14 15:56,"You can configure the RAT plugin to exclude whatever files you want.

However I don't think it makes sense to add this specific file to the default excludes."
RAT-160, Dennis Lundberg,10-04-14 20:17,"Christopher,

The way we in the Maven project use the Invoker plugin is to have the ITs copied to the target directory before running the ITs, using this parameter:

<cloneProjectsTo>${project.build.directory}/it</cloneProjectsTo>



That way the build.log is tucked away somewhere under the target directory and excluded from Rat. For more info see
http://repo1.maven.org/maven2/org/apache/maven/plugins/maven-plugins/25/maven-plugins-25.pom"
RAT-160, Christopher Tubbs,10-04-14 21:45,"Dennis Lundberg, I'm doing the same thing. The rat check isn't failing for the plugin module. It's failing the IT test, because the project being tested as the integration test includes my plugin, and a few other standard ones, including rat, to ensure that my plugin works with all these.

Example:


myplugin/
myplugin/pom.xml
myplugin/src/it/test-project
myplugin/target/test-project/pom.xml
myplugin/target/test-project/build.log <-- problem is here
myplugin/target/test-project/target"
RAT-160, Dennis Lundberg,14-04-14 19:06,"Christopher Tubbs,

I'm not sure I understand your structure, but the Rat plugin excludes the ""target"" directory by default. So it should not be checked by Rat at all. Could you share you configuration?"
RAT-160, Christopher Tubbs,14-04-14 19:45,"Dennis Lundberg: Here's an example project to demonstrate the issue: https://github.com/ctubbsii/test-maven-plugin based on the maven-plugin archetype.

Note that the check-licenses-outer execution of the RAT plugin succeeds fine, but the check-licenses-inner execution (the one in the IT project itself) does not. Note that the invoker plugin creates two target directories. The outer one is for the plugin project. The inner one is for the IT project, meant to test the plugin."
RAT-160, Dennis Lundberg,14-04-14 19:56,"Thanks, now I see more clearly.

Why do you have the check-licenses-inner execution?
The check-licenses-outer execution covers the main project, including all its IT projects."
RAT-160, Christopher Tubbs,14-04-14 21:09,"This is just an example. In the real case, I want the IT to inherit from a parent POM which defines an execution of the RAT plugin, to specifically test my plugin in the environment of that parent POM."
RAT-160, Dennis Lundberg,24-04-14 17:26,"Christopher,

Sorry, you lost me again. Do you think you can put together a sample project structure that resembles what you want to do.

What do you want to do with Rat? Do you want it to check your code for license headers? If so you'll only ever need one execution."
RAT-160, Christopher Tubbs,24-04-14 20:09,"If so you'll only ever need one execution.

There is only one relevant execution... on the invoked project.

Do you think you can put together a sample project structure that resembles what you want to do.

The example code above is precisely the project structure I'm talking about. The only slight variation to that, which is where the invoked project's source code might live before they are copied for invocation by the maven-invoker-plugin. It was simply an attempt to explain that there are more use cases than simply invoking a plugin for integration testing.

Example: Projects A, B, C, and D are all separate independent projects. They all build fine, all execute RAT, and RAT passes without issue. Now, consider another project, P, which incorporates projects A, B, C, and D. Before it can do that, it needs to build them from source, so it executes a plugin to clone each of the other repos for A, B, C, and D, and build them using the maven-invoker-plugin. Now, this case, the RAT check inside A, B, C, and D will fail, because the invoker plugin creates an extra build.log file in each project directory.

This example is exactly the same as the provided example project above. The only difference is that the invoker plugin is executing projects whose source code exists their own repos, instead of being contained in this one. This project, P, has no idea that they are executing the RAT plugin when they build, nor should it care. Project P has no knowledge of RAT, or its configuration. The problem is, RAT fails in the invoked project because it doesn't expect this build.log file to show up when the project's build is invoked.

What I was trying to say above is that I may have many projects that do this: P1, P2, P3, which each invoke the build of A, B, C, and D in different environments.

The more I think about it, the more this sounds like a problem with the maven-invoker-plugin... it shouldn't be creating this file in the source directory of the invoked project. But, I still think there's a case here for the RAT plugin to ignore it."
RAT-160, Christopher Tubbs,24-04-14 20:10,My point is that the outer project does not even have to execute RAT for the problem to exist. The problem exists whenever a RAT-executing project is invoked by the maven-invoker-plugin.
RAT-160, Christopher Tubbs,08-04-15 23:36,"This issue is extremely similar to RAT-185, only instead of the problem occurring in a specific Jenkins configuration, it's occurring in the environment of default maven-invoker-plugin configuration, and instead of .repository, the problematic file is build.log."
RAT-160, Karl Heinz Marbaise,09-04-15 11:06,"What i don't understand why you have configured apache-rat plugin in your integration test, cause the intention of your IT is to test the plugin you are developing and not the apache-rat plugin. The other questions came across this is where would you locate the build.log otherwise? You could make a good suggestion in the jira for maven-invoker-pugin..."
RAT-160, Jochen Wiedmann,09-04-15 11:19,"@Karl Heinz Marbaise: That's certainly not the issue. The invocation might occur within a ""release"" profile, or the like.

The easiest reply is certainly the configuration of an exception for build.log. However, judging from the conversation so far, I'd a"
RAT-160, Christopher Tubbs,09-04-15 17:25,"Karl Heinz Marbaise: as pointed out earlier in the thread (and demonstrated by the example project provided), the apache-rat-plugin was not configured in the integration test. Rather, it is inherited by the parent pom.

The issue is independent of the fact that it's an integration test (that just happens to be the way I was running the invoker plugin). It can occur whenever the maven-invoker-plugin executes a project that has rat in its build, just like RAT-185 can occur whenever Jenkins executes a project that has rat in its build."
RAT-160, Christopher Tubbs,09-04-15 17:35,"Jochen Wiedmann: I don't know about other cases, but in my case, I wouldn't want to configure an exception in the parent POM... because I don't expect any build.log files which don't have license headers to show up in my modules. For my case, I only expect it to occur in my maven-invoker-plugin executed builds which some of my modules do during testing.

The best workaround I've found so far (short of telling maven-invoker-plugin not to create a build.log file) is to create a profile which configures rat to exclude build.log, and activate this profile only when maven-invoker-plugin executes the build."
RAT-160, Philipp Ottlinger,13-04-15 19:22,"Thanks for your example project. I've added some minor modification when evaluating your bug report.

I'd personally file a bug in the maven-invoker-plugin to make the creation of a logfile optional or to put it in a different location under /target as proposed earlier. A build.log generated during maven-invoker-plugin runs should pollute your project's basedir.
RAT puts it rat.txt under target as well.

On the other hand a fix is fairly easy to implement. Though I hesitate to add 

**/build.log 


to the default excludes.

Would a plain

build.log


 be okay for you?"
RAT-160, Christopher Tubbs,13-04-15 21:02,"I agree that **/build.log would be too much. A plain build.log should be sufficient. maven-invoker-plugin does have the ability to suppress creating build.log (that's my current workaround, but that information is too valuable to make that permanent). I will file an issue to make the location of the build.log file more configurable, or to put it in a different location by default."
RAT-160, Philipp Ottlinger,14-04-15 8:42,"Integrated build.log as a temporary fix to allow users of RAT with maven-invoker-plugin runs to work.

We may revoke this once MINVOKER-190 is solved properly.

Integrated in 1673389"
RAT-168, Sebb,11-08-14 11:24,"URL: http://svn.apache.org/r1617255
Log:
RAT-168 Tests don't check CLI usage
Added basic test to check rat goal

Added:
    creadur/rat/trunk/apache-rat-plugin/src/test/invoker/it4_RAT-168/
    creadur/rat/trunk/apache-rat-plugin/src/test/invoker/it4_RAT-168/invoker.properties
    creadur/rat/trunk/apache-rat-plugin/src/test/invoker/it4_RAT-168/pom.xml
    creadur/rat/trunk/apache-rat-plugin/src/test/invoker/it4_RAT-168/verify.groovy
    creadur/rat/trunk/apache-rat-plugin/src/test/it4_RAT-168/
    creadur/rat/trunk/apache-rat-plugin/src/test/it4_RAT-168/pom.xml"
RAT-168, Sebb,11-08-14 15:21,"URL: http://svn.apache.org/r1617307
Log:
RAT-168 Tests don't check CLI usage
Parallel unit test is not needed/used

Removed:
    creadur/rat/trunk/apache-rat-plugin/src/test/it4_RAT-168/"
RAT-169, Sebb,11-08-14 15:18,"The tests are run, but they are run by RatCheckMojoTest.java.

Thus they don't appear in the output as separate integration tests"
RAT-169, Dennis Lundberg,14-08-14 19:27,I moved the resources for these tests in r1618014 to make it more obvious that these tests are run during the unit testing phase.
RAT-173, Chris Burroughs,10-09-14 21:12,Patch that promotes skip up to the abstract class and then has the same check in the report mojo.
RAT-173, Philipp Ottlinger,11-09-14 21:03,"Thanks for your patch and the comment - applied in 
r1624390"
RAT-174, Chris Burroughs,11-09-14 14:24,"Replace expensive regex patterns with simple text checks

With this change `apache-rat:rat` is approxiatly the same speed with and without CDDL1License checks enabled instead of being an order of magnitude slower.

Note: When developing I noticed that Illumos (the most prominent CDDL project I am aware of) uses a slightly different string than what was in the unit tests.  The unit tests all pass, but this is a behavior change.  For example some unrelated text and a mention of `https://oss.oracle.com/licenses/CDDL` would no longer match.  I don't have enough familiarty with CDDL users to know if even wider variation is common."
RAT-174, Chris Burroughs,02-10-14 13:43,"I'd like ot make Rat a mandatory part of our build process to catch issues earlier, but inceasing build time by ~6minutues is non-starter.  Pleaes let me know if there is anything else I can provide to help review the patch."
RAT-174, Philipp Ottlinger,03-10-14 21:04,"Thanks for your patch - let's see if CDDL-users experience regressions or changes in RAT runs.

Applied in r1629321"
RAT-175, Sebb,16-09-14 10:42,"URL: http://svn.apache.org/r1625239
Log:
RAT-175 - SourceCodeManagementSystems.hasIgnoreFile() should return boolean

Modified:
    creadur/rat/trunk/RELEASE_NOTES.txt
    creadur/rat/trunk/apache-rat-core/src/main/java/org/apache/rat/config/SourceCodeManagementSystems.java"
RAT-177, Philipp Ottlinger,16-09-14 20:24,"Sebb converted Arrays into lists and simplified code to addElements and merge defaults with configured matchers. Is that what you intended?
r1625380"
RAT-177, Sebb,16-09-14 21:33,"Yes, that seems fine.
I just fixed the guessers; the arrays were only needed locally so made them private"
RAT-179, Philipp Ottlinger,20-04-15 21:39,"Maxim Solodovnik Is your expectation that the attached project is scanned and goes through?

It contains:

	ASF2.0 and MIT (should be part of the defaults)
	MIT and GPL (self-defined, added via pom.xml)



Thanks for your feedback"
RAT-179, Maxim Solodovnik,21-04-15 4:25,"Hello Philipp,

Yes I expect the check should be successful,

I would like to add check as part of our build and it always fails due to custom licenses (actually it is jqueryui files that are compatible with APL)"
RAT-179, Maxim Solodovnik,19-05-15 6:23,"Just have checked: 0.12-SNAPSHOT works as expected in our maven build. Thanks!
Will attach ant sample project shortly"
RAT-179, Maxim Solodovnik,19-05-15 8:55,Example of Ant project
RAT-179, Philipp Ottlinger,19-05-15 22:25,Maxim Solodovnik Thanks for your feedback and project. I integrated it into my Github examples and made it configurable for ANT as well.
RAT-180, Philipp Ottlinger,17-09-14 21:46,"This is what I've intended with a greater flexibility to choose licenses. Maybe we just need to add some more documentation after making the default report more license-agnostic.

We could insert the (list of) valid target license(s) into the report."
RAT-180, Philipp Ottlinger,17-05-15 21:12,Sebb http://svn.apache.org/r1679901 contains your proposed changes and some other minor refactorings - are you ok with that? Thanks.
RAT-180, Sebb,18-05-15 13:40,Updated text looks OK.
RAT-180, Philipp Ottlinger,18-05-15 17:33,Thanks for the feedback.
RAT-188, Philipp Ottlinger,11-11-14 21:39,"Thanks for providing the patch, seems to be fine with our Jenkins environment as well.

Checked in as r1638419"
RAT-190, Dan Dumont,19-01-15 22:48,">java -version
java version ""1.7.0_55""
Java(TM) SE Runtime Environment (build 1.7.0_55-b13)
Java HotSpot(TM) 64-Bit Server VM (build 24.55-b03, mixed mode)"
RAT-190, Dan Dumont,19-01-15 22:49,Reproducible test case
RAT-190, Dan Dumont,19-01-15 22:52,"Running mvn apache-rat:check will pass on the test project.

The rat will correctly fail the build if you remove the excludes block, however, when you keep the excludes block and you run with -X for debug, you'll see the file in question as ""included"".

Very strange."
RAT-190, Philipp Ottlinger,20-01-15 22:20,"Hi Dan,

I'm not really sure about your expectation but your pom seems to miss the correct license header.

When I correct the configuration into

          <licenses>
            <license implementation=""org.apache.rat.analysis.license.SimplePatternBasedLicense"">
              <licenseFamilyCategory>IBMCL</licenseFamilyCategory>
              <licenseFamilyName>IBM Copyright</licenseFamilyName>
              <notes/>
              <patterns>
                <pattern>Copyright IBM Corp. 2015</pattern>
                <pattern>Copyright IBM Corp. 2014, 2015</pattern>
                <pattern>Copyright IBM Corp. 2013, 2015</pattern>
                <pattern>Copyright IBM Corp. 2014</pattern>
              </patterns>
            </license>
          </licenses> 


I can run the project with Java8/Mvn3 and do not get any errors with apache-rat:check and a plain call to mvn.

Can you verify and/or clarify your expectations?"
RAT-190, Philipp Ottlinger,20-01-15 22:20,A more complete pom that compiles and has a defaultGoal to build the project attached as test.zip.
RAT-190, Dan Dumont,20-01-15 23:58,"Hi, sorry for the confusion.   The issue I'm having (even with your updated pom) is that rat is not flagging the js file in the directory.

There is no line in the pom for the license in the js file and I do not understand why it' not rejecting it."
RAT-190, Philipp Ottlinger,03-02-15 22:14,"Hi Dan Dumont,
I'm still not clear whether I get your problem.

If I use my enhanced pom and your test project I get a build failure and rat.txt contains:

 !????? src/main/java/com/mycompany/app/MailComposeView.js
 
*****************************************************
 Printing headers for files without AL header...
 
=======================================================================
==src/main/java/com/mycompany/app/MailComposeView.js
=======================================================================
/* Copyright IBM Corp. 2014  All Rights Reserved.                    */
...


This happens with:

Apache Maven 3.2.3 (33f8c3e1027c3ddde99d3cdebad2656a31e8fdf4; 2014-08-11T22:58:10+02:00)
Java version: 1.7.0_65, vendor: Oracle Corporation
and
Java version: 1.8.0_31, vendor: Oracle Corporation



In case you want to fix the recognition of your JS file you need to add another pattern to your configuration section of rat as I tried to write in my above comment:

<pattern>Copyright IBM Corp. 2014</pattern>



Adding this line makes RAT recognize your fail and the build goes green again.

Feel free to comment - otherwise I'd close this issue as Won'tFix.

Thanks"
RAT-190, Dan Dumont,04-02-15 3:02,I suspect my maven version could be an issue.   I will try to post again tomorrow when I get a chance to look things over again.
RAT-190, Dan Dumont,16-02-15 20:31,"I've merged your pom into my zip and I'm uploading a new version.
You'll note that I did NOT add the correct copyright to the js file, so you should expect an error... yet..

>mvn -version
Apache Maven 3.0.5 (r01de14724cdef164cd33c7c8c2fe155faf9602da; 2013-02-19 08:51:28-0500)
Maven home: C:\apache-maven-3.0.5\bin\..
Java version: 1.7.0_21, vendor: Oracle Corporation
Java home: C:\Program Files\Java\jdk1.7.0_21\jre
Default locale: en_US, platform encoding: Cp1252
OS name: ""windows 8"", version: ""6.2"", arch: ""amd64"", family: ""windows""





[INFO]
[INFO] --- maven-jar-plugin:2.3.2:jar (default-jar) @ test ---
[WARNING] JAR will be empty - no content was marked for inclusion!
[INFO] Building jar: \test\target\test-1.0-SNAPSHOT.jar
[INFO]
[INFO] --- apache-rat-plugin:0.11:check (default) @ test ---
[INFO] 51 implicit excludes (use -debug for more details).
[INFO] Exclude: *.loadrule
[INFO] Exclude: **/.*
[INFO] Exclude: **/.*/*
[INFO] Exclude: **/*.json
[INFO] Exclude: **/*.html
[INFO] Exclude: **/*.md
[INFO] Exclude: **/*.log
[INFO] Exclude: **/*.mf
[INFO] Exclude: src/site/**
[INFO] Exclude: src/scripts/**
[INFO] Exclude: *.obsolete/**
[INFO] Exclude: **/test/**
[INFO] Exclude: sequoia-crx/**
[INFO] Exclude: shimmer-cookie-ninja/**
[INFO] 2 resources included (use -debug for more details)
[INFO] Rat check: Summary of files. Unapproved: 0 unknown: 0 generated: 0 approved: 1 licence.
[INFO]
[INFO] --- maven-install-plugin:2.3.1:install (default-install) @ test ---
[INFO] Installing \test\target\test-1.0-SNAPSHOT.jar to \.m2\repository\com\mycompany\app\test\
1.0-SNAPSHOT\test-1.0-SNAPSHOT.jar
[INFO] Installing \test\pom.xml to \.m2\repository\com\mycompany\app\test\1.0-SNAPSHOT\test-1.0
-SNAPSHOT.pom
[INFO] ------------------------------------------------------------------------
[INFO] BUILD SUCCESS
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 2.588s
[INFO] Finished at: Mon Feb 16 15:27:37 EST 2015
[INFO] Final Memory: 11M/151M
[INFO] ------------------------------------------------------------------------"
RAT-190, Dan Dumont,16-02-15 20:31,New test zip
RAT-190, Philipp Ottlinger,16-02-15 20:34,"What mvn goal are you running?

I'm still not able to reproduce the behaviour mentioned in our previous comments; running your pom yields an error with me:

$ mvn --version (same behaviour with mvn 3.2.5)

Apache Maven 3.2.3 (33f8c3e1027c3ddde99d3cdebad2656a31e8fdf4; 2014-08-11T22:58:10+02:00)
Maven home: /home/user/software/maven
Java version: 1.8.0_31, vendor: Oracle Corporation
Java home: /home/user/jdk1.8.0_31/jre
Default locale: de_DE, platform encoding: UTF-8
OS name: ""linux"", version: ""3.13.0-46-generic"", arch: ""amd64"", family: ""unix""

$ mvn (same result with mvn --U)

[INFO] --- apache-rat-plugin:0.11:check (default) @ test ---
[INFO] 51 implicit excludes (use -debug for more details).
[INFO] Exclude: *.loadrule
[INFO] Exclude: **/.*
[INFO] Exclude: **/.*/*
[INFO] Exclude: **/*.json
[INFO] Exclude: **/*.html
[INFO] Exclude: **/*.md
[INFO] Exclude: **/*.log
[INFO] Exclude: **/*.mf
[INFO] Exclude: src/site/**
[INFO] Exclude: src/scripts/**
[INFO] Exclude: *.obsolete/**
[INFO] Exclude: **/test/**
[INFO] Exclude: sequoia-crx/**
[INFO] Exclude: shimmer-cookie-ninja/**
[INFO] 2 resources included (use -debug for more details)
Warning:  org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser: Property 'http://www.oracle.com/xml/jaxp/properties/entityExpansionLimit' is not recognized.
Compiler-Warnungen:
  WARNING:  'org.apache.xerces.jaxp.SAXParserImpl: Property 'http://javax.xml.XMLConstants/property/accessExternalDTD' is not recognized.'
Warning:  org.apache.xerces.parsers.SAXParser: Feature 'http://javax.xml.XMLConstants/feature/secure-processing' is not recognized.
Warning:  org.apache.xerces.parsers.SAXParser: Property 'http://javax.xml.XMLConstants/property/accessExternalDTD' is not recognized.
Warning:  org.apache.xerces.parsers.SAXParser: Property 'http://www.oracle.com/xml/jaxp/properties/entityExpansionLimit' is not recognized.
[INFO] Rat check: Summary of files. Unapproved: 1 unknown: 1 generated: 0 approved: 1 licence.
[INFO] ------------------------------------------------------------------------
[INFO] BUILD FAILURE
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 9.542 s
[INFO] Finished at: 2015-02-16T21:35:11+01:00
[INFO] Final Memory: 12M/141M
[INFO] ------------------------------------------------------------------------
[ERROR] Failed to execute goal org.apache.rat:apache-rat-plugin:0.11:check (default) on project test: Too many files with unapproved license: 1 See RAT report in: /tmp/a/test/target/rat.txt -> [Help 1]




Dan Dumont: not sure if the behaviour changes with a more current JDK, but I hardly know what to do since I cannot reproduce your failure under Linux. Since I don't have a windows someone with that OS should retest. Sorry."
