User_ID,User_name,Reputation,Comment,Comment_ID,Date,Post_ID
659694,Nicolas,133,"This helped me with the issue, some more details:  Edit the file ~/.ssh/config  With:  Host github.com HostName github.com User git IdentityFile ~/.ssh/&lt;rsa-key-name&gt;",78901466,1504136185,41926992
1136527,Alex McMillan,5157,"If you press F12 to bring up the console, and type <code>localStorage</code> what do you see?",78901465,1504136179,45971135
1143444,Evgenia Manolova,1344,"When the official documentation says: <i>&#39;if you&#39;re building an API you should change forgery protection method in ApplicationController (by default: :exception)&#39;</i>, then it&#39;s safe enough",78901464,1504136172,39582395
1185845,Espinosa,1251,"So standard <code>left outer join</code> followed by <code>t.label_id is NULL or t1.id is not NULL) and (t.tag_id is NULL and t2.id is not NULL)</code> did the trick, that was exactly what I was looking for! Tested and verified on a real business case data, it works. Thank you. And by the way, you are right, it&#39;s not an improvement in any sense, even performance wise it is the same as original.",78901463,1504136168,45788071
845092,Mooing Duck,42360,Avoid tons of functions that basically do the same thing but change the way they do it. Make objects and use dynamic dispatch.,78901462,1504136154,45971152
2844792,Andnp,581,"Maybe it would help to simplify the problem. How do you make any data structure thread-safe? Mutexes, buffers, etc. Same should be applied here. Keep a buffer of backlogged updates, lock the model during training, pop the next request off the buffer. I can&#39;t say that the &quot;one resource, multiple client&quot; architecture is going to be particularly scalable though.",78901461,1504136148,45965557
997820,AlwaysConfused,174,Alex McMillan Its the latest chrome version which supports the local storage,78901460,1504136141,45971135
7719959,Samuel S. Salazar,8,"No, but  I have restored it from backup",78901458,1504136131,45971070
209103,Frank van Puffelen,133137,"Are you using <a href=""https://firebase.google.com/docs/database/ios/offline-capabilities#section-disk-persistence"" rel=""nofollow noreferrer"">disk caching</a>? Because if so, the first event could be coming from the disk cache.",78901457,1504136108,45969419
42346,bernie,88163,Make sure you do <code>connection.commit()</code> after the INSERT statement.,78901456,1504136107,45970854
2480947,Nick,137,"Hey Kirk, thanks for this response. It does sound the most elegant way as this is an MS Build pipeline. I&#39;ll let you know how it goes.",78901455,1504136107,45950356
128581,Josh,10816,"Hi @ReeceWard, generally you should ask one question at a time. If you have another question, you should mark a correct answer and open another question.",78901452,1504136093,45970653
6870228,Keith,3271,"@Bergi  I agree, for small files I wouldn&#39;t even use Line-by-line, as it&#39;s overkill. Its really meant for large files / streaming.  I did recently use it for parsing MySQL dumps, these can get pretty big.  The dumps had errors in them, and I wanted a way to resume a dump.  ps:  I didn&#39;t end up using line-by-line-promise, as it&#39;s implementation is sub-optimal, I rolled my own wrapper over line-by-line..",78901451,1504136063,45970943
3166766,jDave1984,145,Actually on further revision: that is not the issue.,78901450,1504136056,45965886
745931,Guntram,407,"yes, i saw @TGHs answer :)",78901449,1504136055,45971102
1136527,Alex McMillan,5157,"<a href=""https://stackoverflow.com/a/30641975/1136527"">stackoverflow.com/a/30641975/1136527</a>",78901448,1504136053,45971135
2745495,Gino Mempin,804,"Please <a href=""https://stackoverflow.com/tour"">take the tour</a> and read the <a href=""https://stackoverflow.com/help/how-to-ask"">How to Ask</a> page first. As it stands, it looks like you&#39;re asking for a complete solution/implementation, without any attempts from your side, and that is <a href=""https://stackoverflow.com/help/on-topic"">off-topic</a> here. You&#39;ll have to try to code something on your own first. Then, when you get stuck on specific part of the code, come back here with a <a href=""https://stackoverflow.com/help/mcve"">summary of the work you&#39;ve done so far</a> so that others can help you.",78901447,1504136052,45971012
5836671,VDWWD,12583,"I already did. Loop all items in <code>foreach (string s in Request.Form.Keys)</code>, check if the key contains <code>ListView1</code> and get the value you need.",78901446,1504136049,45970011
857132,John3136,20802,Logic to do &quot;stuff based on state&quot; has to exist somewhere...,78901445,1504136032,45971152
6924670,antonioag,28,"Sorry for the wrong tag and thank you for your time. Anyway, no more errors but the file created has 0 rows",78901441,1504136017,45970854
87189,tadman,129872,"Since you&#39;re having problems it&#39;s best to do that now, as it can probably fix a lot of problems out of the gate and save you trouble later. A lot of problems can be detected and resolved by <a href=""https://stackoverflow.com/questions/14578243/turning-query-errors-to-exceptions-in-mysqli"">enabling exceptions in <code>mysqli</code></a> so mistakes aren&#39;t easily ignored. You&#39;re assuming everything here works out without issues, and you could be wrong.",78901439,1504136011,45970996
2341603,Obsidian Age,9434,"Is your line <code>password as a parameter</code> really uncommented, or is that just poor word-wrap? Because that will throw an error unless it&#39;s commented as well =]",78901438,1504136006,45971100
149138,BeeOnRope,13791,"Yes, I think the implementation of dequeue is <i>implied</i> by the <code>enqueue</code> code and is fairly obvious (in fact, relevant parts of the <code>dequeue</code> operation are described, but only in prose), but even only looking at enqueue you can see in the case of infinite suspension that the <code>enqueue</code> method will stop actually adding elements after <code>m_num_slots</code> additional elements have been added. So regardless of how many elements have been popped the method will &quot;fail&quot; eventually. Finally, my assumption is that the question is about the structure, despite that only the <code>enqueue</code> function was provided.",78901437,1504135993,45909397
1048572,Bergi,277545,Just use a loop? <code>for (const p of array) responses.get(p).function</code>?,78901436,1504135993,45970326
234670,mcgrailm,12084,glad i could help,78901435,1504135992,6021483
784980,rapt,3219,"So is <code>String*</code> a type or just how varargs is expressed in the console? How can I see in the console that it&#39;s passed to the method as Seq[String]? P.S. This old answer says it is passed as Array, did it change at some point to Seq? <a href=""https://stackoverflow.com/a/1438796"">stackoverflow.com/a/1438796</a>",78901433,1504135989,45971041
8361327,cjtampa,22,I appreciate your help. Would you be able to give me an example of how to loop them to get the correct post?,78901432,1504135987,45970011
209103,Frank van Puffelen,133137,"Firebase Database queries can only order/filter on a single property, so you cannot filter on both <code>start</code> and <code>location</code>. But you may be able to combine the values into a single synthetic property, e.g. <code>&quot;location_start&quot;: &quot;California_ 1503941400000&quot;</code>. See my answer here: <a href=""http://stackoverflow.com/questions/26700924/query-based-on-multiple-where-clauses-in-firebase"" title=""query based on multiple where clauses in firebase"">stackoverflow.com/questions/26700924/&hellip;</a>",78901431,1504135985,45969768
1824524,El Tomato,2875,"Your question is odd.  &quot;Presenting ViewController from XIB file&quot;  What does that mean?  If you create a view with a Xib file, that view is still a view, not a view controller.",78901430,1504135984,45970250
8540295,RButler,6,Thank you for all the useful information! It was all very helpful!,78901429,1504135981,45970320
8396335,Cordell,33,"Thank you for the response. I have now referenced the class, but am getting the error that followers_count is null. (Updated the question with new code)",78901428,1504135972,45971081
3339274,ifconfig,758,What seems to be the problem here? I don&#39;t see a formatting issue.,78901426,1504135965,45968783
4909087,cᴏʟᴅsᴘᴇᴇᴅ,29095,"@Sameer add a <code>flags=re.MULTILINE</code> to the regex. <code>[x for x in map(lambda x: re.sub(&#39;\s+&#39;, &#39; &#39;, x, flags=re.M).strip(), op)]</code>",78901425,1504135963,45925680
997820,AlwaysConfused,174,"Yes, but the problem is that once I do that inside the console it will give me <code>localStorage is not defined</code> error..",78901424,1504135961,45971135
115145,CommonsWare,669924,"FWIW, I just tried printing a Java file from AS 2.3.3, on Ubuntu, and it worked just fine. So, it would not seem to be a general problem with printing in Android Studio.",78901423,1504135958,45971140
7108653,Tanaike,3268,"The error says &#39;Error opening file&#39;, &#39;client_secret.json&#39;, &#39;No such file or directory&#39;. When it uses cron, it is necessary to be careful about the path of files. So how about the change to the absolute path for the file of client_secret.json? I don&#39;t know know whether this will be a solution for you. I&#39;m sorry.",78901422,1504135956,45968143
4846736,Lamar,1974,Inside of your <code>BetterPostCell</code> class add <code>configure&lt;T&gt;(withItem item:T)</code> the you&#39;d call cell.configure(withItem: _item) and return the cell,78901421,1504135955,45971111
6535663,David Lee,1047,Why not just include your <code>Update:</code> code into your <code>Launch</code> action?,78901419,1504135952,45970510
8540295,RButler,6,"Thank you! It did help and I also do appreciate the link, that also helped!",78901418,1504135950,45970311
5836671,VDWWD,12583,"Not really, because the controls are in a ListView. As a last resort you can always use <code>Request.Form[&quot;ctl00$MainContentPlaceHolder1$ListView1$ctrl0$&zwnj;&#8203;ctl00$HiddenField1&quot;]</code>",78901416,1504135946,45970011
128581,Josh,10816,"@D&#250;thomhas you mean the big picture where he has a blue line to the child update and a big red arrow to the parent update. Meaning literally classic polymorphism with virtual function? He added this bit with the Transofrm after the fact, which again something you can handle with classic polymorphism with a dynamic_cast and a nullptr check.",78901414,1504135942,45970589
8057661,DavimusPrime,13,Hey thanks for the reply! I&#39;m definitely going to be working with this cheers mate.,78901413,1504135936,45932031
5087125,pvg,2162,What version of Safari does this fail on?,78901412,1504135928,45971119
3942806,maximusdooku,865,"This makes the ordinate move up by 0.5 too. Any way I can keep it at (0,0)?",78901411,1504135910,45971116
8233079,Jason A. Long,1915,Yea... I love it. It automatically handles all the common non-string data types w/o having to clutter code w CAST &amp; CONVERT functions and handles NULLs without ISNULL or COALESCE.,78901410,1504135908,45953160
3807231,TvE,372,"This is not working for me. First of all, the &quot;name&quot; parameter to the Enable method is not described in the docs. In the source json one can find &quot;A valid path would be:\n- /v1/projects/my-project/services/servicemanagement.googleapi&zwnj;&#8203;s.com:enable&quot; but one has to pass something like &quot;projects/my-project/services/servicemanagement.googleapis.c&zwnj;&#8203;om&quot;. But when I try to enable the servicemanagement API I get the response: googleapi: Error 403: Google Service User API has not been used in project xxxx before or it is disabled.",78901407,1504135897,43503392
150339,Bruno Reis,25089,"&quot;I tried new Date()&quot; - well, <code>new Date()</code> obviously can&#39;t solve your problem. Your computer can&#39;t read your mind (yet), you have to tell it what you want to do... What did you try <i>to solve your problem</i>? Or didn&#39;t you try anything, and just hoped somebody else would write your code for you?",78901406,1504135896,45970682
1385774,maSTAShuFu,2537,is that a migrated database?,78901405,1504135895,45971070
8540295,RButler,6,Thank you! It helped a lot! I did solve my problem only after running into another but it was yours and the others who commented similar if not the same solution that fixed this problem!,78901404,1504135887,45970331
8537651,Jonathan Redeker,1,@JuanCruzSoler I have updated my question with what I think is the crash information.,78901403,1504135874,45960070
7942491,Deepu,6,I figured it out. Error was in the &quot;end&quot; parameter in forEach.,78901402,1504135872,45969668
1212166,ghiscoding,3662,"Oh I see it in your print screen now, very neat. Thanks a lot for the explanation and the how to do it. Will happily use it on the next time conflicts gets in the way :)",78901401,1504135872,44549734
2985095,Gregory Arenius,483,"I&#39;m not sure that will work for this instance because I need the index in question to cover the entire table, not just part of it, in order for it to work as needed with the <code>ON CONFLICT DO UPDATE</code> statement.",78901399,1504135867,45970240
1043529,John P,354,"FWIW I agree that optimization and correctness should be completely independent, as this is exactly the kind of code you write as a sanity check after different optimization levels produce inconsistent results.  In general I would recommend <code>emplace</code> instead of <code>insert</code> if you&#39;re just constructing a value to insert immediately (and you don&#39;t want extra instances.) It&#39;s not my area of expertise, if I can even say I have one, but the copy/move semantics introduced by C++11 have helped me a lot.",78901398,1504135866,20267715
1594041,MrJack Mcfreder,115,<code>$content</code> returns empty value. As if it deleted everything,78901397,1504135864,45971023
1136527,Alex McMillan,5157,"Like, <code>console.log(localStorage.getItem(&#39;myThing&#39;));</code> ?",78901395,1504135857,45971135
2602791,BladeCoder,6835,"To read the map value, you should probably use the array annotation instead: parentIdGroupedByCode[it.id]",78901393,1504135848,45969989
6741482,pstatix,576,"I agree with @cᴏʟᴅsᴘᴇᴇᴅ here, what is the overall goal? To print the file that is larger between the comparisons or to print the largest file in the iterable?",78901390,1504135839,45971038
3443104,rfx,179,"<i>&quot;class Person{}&quot; stuff in Person.cpp was there to show what namespace it is in</i> - no way. You can&#39;t tell compiler to use class&#39; namespace like this. You have to use <code>::</code> - scope resolution operator here. But anyways, you wouldn&#39;t succeed in arranging things this way, because compiler doesn&#39;t know what you implement in <code>person.cpp</code>. So you&#39;re bound to all-in-a-single file or you have to split interface/implementation into <code>.h</code> and <code>.cpp</code> files.",78901391,1504135838,45970696
115145,CommonsWare,669924,"What is &quot;Google&#39;s HTTP Client for Java&quot;? Do you mean the <code>HttpClient</code> API that is in the Android SDK (and has been discontinued for some time)? Do you mean an independent library offering a more-current version of Apache&#39;s HttpClient classes? Do you mean something else? Regardless, on Android 7.0+, you can use network security configuration to teach Android about your self-signed certificate: <a href=""https://developer.android.com/training/articles/security-config.html"" rel=""nofollow noreferrer"">developer.android.com/training/articles/security-config.html</a>",78901389,1504135831,45971094
1131982,Dmytro,36,"That&#39;s not cute but will work, thanks. Though I found better approach below.",78901388,1504135830,45971065
8540295,RButler,6,"@Toastrackenigma The User Table contains UserId (nvarchar), Username (nvarchar), and Password (nvarchar). The problem does involve the Users table, yes, but the only thing I am using from it is the Userid. Sorry for the haziness!",78901387,1504135818,45970046
5389997,Shadow,21663,"Nope, you have not applied the solution described in the duplicate topic. The duplicate topic describes filtering on the <b>right</b> hand side table, but in your code you filter on the <b>left</b> hand side table.",78901384,1504135797,45966346
3282022,user106306,129,"I thing that you are taking about some older Fortran version, because Fortran still rocks on scientific computing, in its modern version of course. It has all new toys of other languajes, and is really faster.",78901383,1504135793,45867118
3166766,jDave1984,145,"1.) I&#39;ve always assumed I was wrong (which is why I post questions on SO). However, the formatting of the code, I knew wasn&#39;t the issue. I thank you for looking at it and attempting to help, what I don&#39;t appreciate is the personal attack.  And the 0&#39;s are hard-coded for now after I finish the initial test of the code.  Having said that, though, I did put those zeros a little hastily working behind a deadline. If you want to post that as the answer you&#39;ll get best answer, despite our initial rapport.",78901382,1504135788,45965886
2341603,Obsidian Age,9434,"You shouldn&#39;t be <a href=""/questions/17498216/can-i-mix-mysql-apis-in-php""><b>mixing MySQL APIs</b></a>, and you certainly shouldn&#39;t be using <code>error_reporting</code> to bypass the error generated from doing so. Use <code>mysqli_error()</code> to debug instead.",78901379,1504135784,45971100
344821,Dougal,21125,"@Sigur If you have a data matrix of shape <code>(7, 3)</code>, that means in scikit-learn that you have 7 input points, with 3-dimensional features. If you&#39;re using <code>dissimilarity=&#39;precomputed&#39;</code>, <code>dissim[i, j]</code> should be the dissimilarity between the <code>i</code>th and the <code>j</code>th input points, e.g. <code>np.linalg.norm(X[i] - X[j])</code>. Note that <a href=""http://scikit-learn.org/stable/modules/generated/sklearn.metrics.pairwise.euclidean_distances.html#sklearn.metrics.pairwise.euclidean_distances"" rel=""nofollow noreferrer""><code>sklearn.metrics.pairwise.euclidean_distances</code></a> will compute Euclidean distances for you.",78901377,1504135772,25192139
8379201,Daniel Ryan,10,thank you i will try to fix it but could you convert some code to show me how it should bw structured,78901376,1504135772,45951332
441757,sideshowbarker,17710,"Do this instead: <code>getWeatherForecast() {     return this.$http.get(&#39;https:&#47;&#47;cors-anywhere.herokuapp.com&#47;https:&#47;&#47;&zwnj;&#8203;weather.gc.ca&#47;city&#47;p&zwnj;&#8203;ages&#47;on-143_metric_e&zwnj;&#8203;.html&#39;); }</code>. That is, change the URL in your request to <code>https:&#47;&#47;cors-anywhere.herokuapp.com&#47;https:&#47;&#47;weather.gc.ca&#47;ci&zwnj;&#8203;ty&#47;pages&#47;on-143_metr&zwnj;&#8203;ic_e.html</code>. And for an explanation, see the <b>How to use a CORS proxy to get around “No Access-Control-Allow-Origin header” problems</b> section of the answer at <a href=""https://stackoverflow.com/questions/43871637/no-access-control-allow-origin-header-is-present-on-the-requested-resource-whe/43881141#43881141"" title=""no access control allow origin header is present on the requested resource whe"">stackoverflow.com/questions/43871637/&hellip;</a>",78901375,1504135769,45966641
4909087,cᴏʟᴅsᴘᴇᴇᴅ,29095,"Well, Robert, care to clarify? You can&#39;t expect us to understand what you want if you don&#39;t clarify any doubts.",78901374,1504135764,45971038
4815718,Bob Snyder,15161,"It&#39;s difficult to understand the problem because the posted code shows how DisplayName is set, but not how you are displaying it.  Note that <code>updateProfile()</code> is not a synchronous action.  Maybe it&#39;s a timing issue.  For debugging, add a completion listener to <code>updateProfile()</code> with log output.  That will show you when it is completing relative to other events in your code.",78901373,1504135763,45970610
630160,epsilonhalbe,9233,"Why is it that you have the feeling that hiding the <code>IO</code> part from the programmer, I very much like to have <code>IO actions</code> tagged and know that I have to worry about execution order, and possible IO-Exceptions which might fail. I see no problems in coding your functions pure - which you named <code>operateOn</code> - and tie in the io actions as you did in your first example - if you want to you can use applicative notation to make it feel less imperative <code>putStrLn =&lt;&lt; (operateOn &lt;$&gt; getProgName &lt;*&gt; getArgs &lt;*&gt; contents)</code>.",78901372,1504135758,45971057
2710495,masterpreenz,1470,Have you tried to wait for the content to load before the code executes? <code>$(document).ready()?</code> or <code>DOMContentLoaded()</code>?,78901371,1504135752,45971092
5836671,VDWWD,12583,"Ah, in a ListVIew... You do realize you need to access those controls by the Item Index of the ListView. And since you don&#39;t know which item in the ListView did the form post the above code will not work. Then your best bet is to extract the correct <code>Request.Form</code> by looping them and get the correct post.",78901370,1504135750,45970011
209103,Frank van Puffelen,133137,"See <a href=""https://stackoverflow.com/questions/43784744/cloud-functions-for-firebase-get-parent-data-from-database-trigger"" title=""cloud functions for firebase get parent data from database trigger"">stackoverflow.com/questions/43784744/&hellip;</a>, <a href=""https://stackoverflow.com/questions/43784744/cloud-functions-for-firebase-get-parent-data-from-database-trigger/45384501#45384501"" title=""cloud functions for firebase get parent data from database trigger"">stackoverflow.com/questions/43784744/&hellip;</a> and <a href=""https://stackoverflow.com/questions/45491967/firebase-get-parrent-of-parent-data-before-delete"" title=""firebase get parrent of parent data before delete"">stackoverflow.com/questions/45491967/&hellip;</a>",78901369,1504135748,45970132
2724879,Yamen Nassif,687,"As an example, first hit on google was: <a href=""https://stackoverflow.com/q/12402268"">stackoverflow.com/q/12402268</a>",78901368,1504135746,45919241
8539050,Steve Teraji,36,"@Alex I tried <code>proxyObj.func({&#39;arg&#39;:&#39;X&#39;});</code> and arguments.arg is still blank, but form.argumentcollection = {&quot;arg&quot;:{&quot;arg&quot;:&quot;X&quot;}}    I will go ahead and report to Adobe.",78901367,1504135742,45966366
1491895,Barmar,332947,"@AS7K I don&#39;t think you can do that in the post response. Javascript can&#39;t download files by itself. It would have to be done by <code>Popup.html</code>, which can send <code>Content-Disposition: attachment</code> to start a download.",78901365,1504135727,13657718
7719959,Samuel S. Salazar,8,SQL EXPRESS 2014  Microsoft SQL Server 2014 - 12.0.2269.0 (X64)  	Jun 10 2015 03:35:45  	Copyright (c) Microsoft Corporation 	Express Edition (64-bit) on Windows NT 6.3 &lt;X64&gt; (Build 9600: ) (Hypervisor),78901363,1504135721,45971070
33796,luqui,39646,"Yes ideas like this were tried early in Haskell&#39;s history.  You might enjoy <a href=""https://www.microsoft.com/en-us/research/wp-content/uploads/2016/07/mark.pdf"" rel=""nofollow noreferrer"">Tackling the Awkward Squad</a>, a paper motivating the design of monadic IO, and also <a href=""https://www.microsoft.com/en-us/research/wp-content/uploads/2016/07/history.pdf?from=http%3A%2F%2Fresearch.microsoft.com%2Fen-us%2Fum%2Fpeople%2Fsimonpj%2Fpapers%2Fhistory-of-haskell%2Fhistory.pdf"" rel=""nofollow noreferrer"">A Hisory of Haskell: Being Lazy with Class</a>",78901362,1504135720,45971057
4327359,ambe5960,743,"It&#39;s strange because the documentation says, &quot;You also don’t have to manage by strictly defined groups. Individual host names, IPs and groups, can also be referenced using wildcards&quot;, but in my experience, it is not true.",78901361,1504135718,31816853
8321582,Siyavash,134,@ThiagoSuchorski Did it work ?,78901360,1504135714,45951120
8540295,RButler,6,@mikeTheLiar Don&#39;t worry it wasn&#39;t the actual account info but someone changed it to *&#39;s which is even better.,78901359,1504135712,45970046
4288660,ekstroem,2284,"That would work but I need to work on a dataset with 20+ mio edges so I&#39;d prefer not to create an extra copy of the data. I&#39;d love to hear about other options for generating the final lists. I did some early dabbling into timings between different packages for this problem and found that <code>data.table</code> came out rather fast, but I&#39;d love to get other ideas for approaches.",78901358,1504135708,45969289
4397066,Psymn,108,I set the version back to 39 in case it was the locker service but that didn&#39;t work.  I&#39;ve tried finding the map and removing it with &quot;var map = component.get(&quot;v.map&quot;) ; if(map){map.remove();} - but it seems like the component.get never returns the map.  But then a few lines down where I try to new L.map it fails with the error.,78901357,1504135688,45967361
1762117,MiltoxBeyond,1989,I was able to reproduce it.  You are doing a POST request in Ruby and most likely a GET request in Postman,78901356,1504135678,45971075
4896966,Martirosian,146,You should add class to last <code>div</code> in your selector and add hover styles by that class. try to avoid writing such long selectors,78901355,1504135665,45971008
1345768,Tim.Tang,2489,"try: <code>$content = preg_replace(&#39;&#47;&lt;(span)\b.*?class=([\&#39;&quot;\s]?)article-id post-id\2.*?&gt;.*?&lt;\&#47;\1&gt;&#47;gi&#39;, &#39;&#39;, $content);</code>   I am a C# developer, not PHP, but just try :)",78901354,1504135664,45971023
6120835,Matias,158,I work on similar things - hope this adoption is OK,78901353,1504135642,45970322
7631973,sparkmeow,6,"yes, I have cdh with CM.",78901352,1504135639,45942381
6131602,Dylan Snyder,31,view.window?.level = Int(CGShieldingWindowLevel()) + 1,78901350,1504135619,45970349
2724879,Yamen Nassif,687,"What you said is 100% correct about the speed stuff, but on the other hand i assumed that&#39;s not what he was looking for, if you are trying to do this i don&#39;t think that this is the way you are going to ask about it. If you want to rebuild linux kernel as example you wouldnt ask where do i start at! Thats my assumption",78901349,1504135614,45919241
8507061,Daniel Kim,6,sry attached a python code instead of js initially. JS is updated in the question,78901348,1504135605,45964632
7920473,Arun Vinoth,2216,"Pls read <a href=""https://stackoverflow.com/questions/how-to-ask"">stackoverflow.com/questions/how-to-ask</a>",78901347,1504135602,45960930
6131602,Dylan Snyder,31,I use a method that uses a timer that sets it above all other applications.,78901346,1504135594,45970349
6402310,ruffle,184,This does it. Thanks! In fact <code>clear:both;</code> on its own works.,78901345,1504135592,45970898
1048572,Bergi,277545,"@Keith Then the output would be even larger? I don&#39;t know what OP is trying to accomplish. If streaming, we&#39;d need to read in the numbers file multiple times, which I&#39;d rather avoid at the expense of some memory for small inputs.",78901343,1504135579,45970943
6377595,D.sen,283,"It would extract &#39;AJ Derby&#39; if you replaced it with &quot;&quot;, you are correct with would just extract &#39;A J&#39; if you replaced it with a space- i.e &quot; &quot;. The difference between <code>gsub(&quot;\\.&quot;, &quot;&quot;, superbowl$Detail)</code> and <code>gsub(&quot;\\.&quot;, &quot; &quot;, superbowl$Detail)</code>",78901342,1504135579,45970755
1762117,MiltoxBeyond,1989,Can you post the html response.  Usually that should help you understand what is wrong.,78901341,1504135578,45971075
1778537,Sigur,129,"What should be the entry <code>(i,j)</code> in Euclidean distance matrix computed from the data matrix (for example, 7 rows and 3 columns)?",78901340,1504135577,25192139
1491895,Barmar,332947,"Sorry, we don&#39;t do private consultations here. The purpose of SO is to create a public resource with questions and solutions. So you need to explain what you&#39;re trying to do clearly in the question.",78901338,1504135567,45888342
4342901,coip,406,"I did, but many organizations&#39; Internet filtering systems block personal sites, so I thought it would be better for future readers if the complete solution was available here at Stack Overflow rather than an external site some people may not be able to access.",78901339,1504135567,33023479
2872922,Ron Rosenfeld,16366,"If you have Excel 2010 or later, you can use <code>Power Pivot</code>, aka <code>Get &amp; Transform</code> in 2016.  Merely Pivot on the <code>Parameter</code> Column; select <code>Value</code> for the <code>Values</code> column, and <code>do not aggregate</code> under <code>Advanced Options</code>.  It will produce exactly what you show.",78901337,1504135560,45968990
7978054,Dariokoko,9,"Thank you very much Sach, didnt expect that anyone will explain me that good. If every teacher would be like you, everything would be easy.",78901334,1504135537,45970807
745903,leftaroundabout,62705,"Hoogle though Git history? Very unlikely. Hoogling though previous <i>package versions</i>, much more feasible.",78901332,1504135532,45970886
7954280,Tom N.,169,"float left and centered. Added screenshot with the right layout, just offset images",78901331,1504135532,45970947
6179818,cwanjt,550,"Just to clarify though, your code, my code, or both?",78901330,1504135531,45970665
134702,Matt,14258,"@JamesHenstridge - 99.9999% of the time, no one wants to know what version UUID it is.  They just want an ID that&#39;s unique.  The spec over complates what is a very simple problem.",78901329,1504135519,15130965
8535595,Kristopher Kerwin,6,"@AntonisChristofides: <code>pg_hba.conf</code>: <a href=""https://pastebin.com/eFyQaGQp"" rel=""nofollow noreferrer"">pastebin.com/eFyQaGQp</a>. Changed <code>HOST</code> to <code>localhost</code> in settings.py. Executed <code>sudo service postgresql reload</code> and <code>sudo service apache2 reload</code>. Webpage test returned same error in browser. Traceback was also the same.",78901328,1504135517,45951625
5463235,uzu,53,Perfect!!! needed some more research. but stiill its soooo cooool!! // Thank you!,78901327,1504135494,45945917
3339274,ifconfig,758,"With git, each repository is a different entity. As far as I know, linking commits between repos is not supported.",78901326,1504135487,45969804
3293881,Divakar,116251,"@cᴏʟᴅsᴘᴇᴇᴅ Yup, pandas apply is known for convenience from what little I know about it.",78901325,1504135484,45970911
3492285,Icewine,953,"float left, float right?",78901324,1504135481,45970947
643011,user643011,593,What about C++17?,78901323,1504135477,26175586
3204471,user3204471,3,"The rest server is issuing the timeout error  <b>{&quot;error&quot;:{&quot;statusCode&quot;:500,&quot;name&quot;:&quot;Error&quot;,&quot;message&quot;:&quot;Error trying invoke chaincode. Error: Error executing chaincode: Failed to execute transaction (Timeout expired while executing transaction)&quot;,&quot;stack&quot;:&quot;Error: Error trying invoke chaincode. Error: Error executing chaincode: Failed to execute transaction (Timeout expired while executing transaction)\n    at _initializeChannel.then.then.then.then.catch (/usr/local/lib/node_modules/composer-rest-server/node_modul&zwnj;&#8203;es/composer-connecto&zwnj;&#8203;r-hlfv1/lib/hlfconne&zwnj;&#8203;ction.js:863:34)&quot;}}</b>",78901322,1504135476,45970905
7234275,Amr Aly,1649,"i think it needs to be <code>where(&#39;offices.owner_id&#39;,$me);</code> not <code>where(&#39;owner_id&#39;,$me);</code>",78901321,1504135474,45970965
4939530,cup_of,1144,"hey man thanks for this answer, this really helped alot!!",78901320,1504135470,42893832
7705084,mp5163093,16,"how and where do i added to this script ? <a href=""https://codepen.io/anon/pen/hFAdk"" rel=""nofollow noreferrer"">codepen.io/anon/pen/hFAdk</a>",78901319,1504135468,45970954
1148107,mtpultz,2694,Does this hook even exist anymore?  Can&#39;t find it in woocommerce plugin just in stackoverflow answers that are about a year old.,78901318,1504135466,39327967
1491895,Barmar,332947,"Yes, that&#39;s what a CDN is. I assumed that he was looking for a way to make his files highly available, similar to the way jQuery and Bootstrap code is. You don&#39;t have to do anything special just to make them accessible with a URL.",78901317,1504135460,45919241
65863,Remy Lebeau,272431,"@Roddy: <code>Supports()</code> is a standalone function, not a class method. And it is not in the <code>::</code> global namespace, it is in the <code>Sysutils</code> namespace (or <code>System::Sysutils</code> in modern versions).",78901315,1504135440,45966929
6201440,Aydin,638,"And in which class is this method sitting? You have to reference that class, <code>$this</code> will not reference that method outside that class. Made it into an answer, can provide more info if you tell us more about the class.channel.php file or that particular class where $database, etc are.",78901314,1504135439,45970957
46914,Soviut,48000,Which version of IE?,78901312,1504135430,45965654
29467,Nathan Fisher,5978,"As you are using knockoutjs have a look at <a href=""http://durandaljs.com/"" rel=""nofollow noreferrer"">DurandalJs</a>  I have used it on a couple of sites and it works very well and is convention based.",78901311,1504135425,45968607
5037551,Dekel,36410,Now it&#39;s something we can work with :) not sure i&#39;ll be able to provide a solution atm but i&#39;ll check it tomorrow if no one will answer before...,78901306,1504135402,45970756
1385774,maSTAShuFu,2537,what version of SQL?,78901305,1504135402,45971070
4896966,Martirosian,146,"Because you have auto generated class names in your selector, which are most likely change on every page refresh",78901304,1504135398,45971008
1801395,user1801395,1,Thank you very much!  I want to setup my ETL processes to not use the default queue. What would be a good way to determine how much memory to allocate to that queue?,78901303,1504135376,45928356
8446717,M Z,11,"@BrianGottier I don&#39;t want to see their credit card numbers, I want the script to change the credit card number to ***** so I don&#39;t see it!!",78901301,1504135373,45969830
3105338,yippy_yay,112,"I now know what I kept doing wrong: I thought the &quot;class Person{}&quot; stuff in Person.cpp was there to show what namespace it is in. But using that class keyword signals the compiler to make a new class. I thought this wouldn&#39;t happen, as no definitions were given here. You pointed me in the right direciton by striking the class Person{} and using Person:: instead.",78901300,1504135373,45970696
